34;35;0.46142342403141606
34;36;0.22161608044534611
34;37;0.29375091475963744
34;38;0.007576845982443341
34;39;0.05461993667359816
34;40;0.22430084242942874
34;41;0.18539460982998057
34;42;0.09590999449435797
34;43;0.1826216272552647
34;44;0.20519214070332445
34;45;0.13305510101365797
34;46;0.11437612938517791
34;47;0.07228850713851467
34;48;0.07673426588794865
34;49;0.08315410110244711
34;50;0.11245892393930165
34;51;0.16365966656879663
34;52;0.1949559477961581
34;53;0.18046723746407803
34;54;0.21563775955700173
35;36;0.12260627571736996
35;37;0.09690937158858881
35;38;0.09643505310243092
35;39;0.010775070649517571
35;40;0.2817736262511705
35;41;0.12622312836108313
35;42;0.10775437169133247
35;43;0.3574523710704178
35;44;0.31941545761404777
35;45;0.12987133198586745
35;46;0.257379103893031
35;47;0.32912874268077585
35;48;0.06548778175265003
35;49;0.22474359649235293
35;50;0.19381000074808452
35;51;0.17601989629798076
35;52;0.03657752721273004
35;53;0.11541332893622161
35;54;0.05537443754822306
36;37;0.2001275927170588
36;38;0.06525187756226367
36;39;0.13168254727941697
36;40;0.03851568696096423
36;41;0.3039183603430736
36;42;0.07114916089097514
36;43;0.151521853497062
36;44;0.20811709211055962
36;45;0.15181880152034924
36;46;0.05747400992386278
36;47;0.12316013265724175
36;48;0.0718502440822352
36;49;0.0963204063794963
36;50;0.10921704561363785
36;51;0.011059663779899089
36;52;0.004262247980018782
36;53;0.05351890970249974
36;54;0.059011058238368386
37;38;0.26433244189776184
37;39;0.136566307350202
37;40;0.30136383003487865
37;41;0.06116101569002785
37;42;0.21974024355197855
37;43;0.2511024674977573
37;44;0.06988407778730402
37;45;0.1289623048465321
37;46;0.3280402456089451
37;47;0.33170835747508803
37;48;0.19373721257433285
37;49;0.1820097899568683
37;50;0.2553822708909523
37;51;0.011275989898515758
37;52;0.3702207624791237
37;53;0.06671918985503736
37;54;0.0322467052657441
38;39;0.18250100527483037
38;40;0.13834026123567889
38;41;0.10755727093355905
38;42;0.4512944897191725
38;43;0.28662402735053844
38;44;0.12093840156527771
38;45;0.14211950024979753
38;46;0.2442348714906637
38;47;0.23123943026993227
38;48;0.2254529471558421
38;49;0.19556389302618749
38;50;0.32938888889649665
38;51;0.3206348702336008
38;52;0.38574435667292356
38;53;0.11797782448664047
38;54;0.039214651398140433
39;40;0.2197745463600118
39;41;0.11736735911767524
39;42;0.27039392100513804
39;43;0.15371689612533262
39;44;0.2098463110145099
39;45;0.17505789466175098
39;46;0.007334111131098121
39;47;0.2801362600068399
39;48;0.16810696934321362
39;49;0.1328024349153493
39;50;0.013695810379420966
39;51;0.039829687476229794
39;52;0.028901051503338895
39;53;0.04407917899025861
39;54;0.0031303820282014205
40;41;0.242352154866721
40;42;0.23261387559729693
40;43;0.3848298236284936
40;44;0.09199962843648232
40;45;0.16977490176893195
40;46;0.13529690659118426
40;47;0.07522553323681179
40;48;0.14209393592674108
40;49;0.2736671405088037
40;50;0.06112841740223024
40;51;0.30347798220072686
40;52;0.35790690035980266
40;53;0.21973010310712288
40;54;0.23110513116967873
41;42;0.05018109265213129
41;43;0.21814249052528326
41;44;0.010752390046297407
41;45;0.20804215859761313
41;46;0.43949342660384494
41;47;0.1593019943901753
41;48;0.1500305947875847
41;49;0.1980791162724624
41;50;0.17207228337676234
41;51;0.3334975834965837
41;52;0.25257980619275877
41;53;0.08181358108461796
41;54;0.0484394262452271
42;43;0.3680213071396785
42;44;0.11790160407213668
42;45;0.14473926798177597
42;46;0.20432496010251483
42;47;0.1748188457902884
42;48;0.04699333863142556
42;49;0.10592855766714099
42;50;0.19693459364505927
42;51;0.14531562501552442
42;52;0.2783054079710484
42;53;0.25694212660210214
42;54;0.07800686226075747
43;44;0.02634617098665516
43;45;0.15658119042048102
43;46;0.32984973624828756
43;47;0.3919211065157294
43;48;0.05838662414777368
43;49;0.06880603761636497
43;50;0.2542289341091897
43;51;0.12657304934490154
43;52;0.41209391142970186
43;53;0.22878233533493555
43;54;0.2590104213208841
44;45;0.4638587116178998
44;46;0.15275578211941465
44;47;0.28764255824705826
44;48;0.15856416324123082
44;49;0.38102740966278476
44;50;0.1211012539994612
44;51;0.18932744009345892
44;52;0.25021005066670277
44;53;0.0012653504515424748
44;54;0.3303465443765622
45;46;0.21726803100865918
45;47;0.010045648253673612
45;48;0.04660600422908288
45;49;0.15206448628993802
45;50;0.23948427164776112
45;51;0.13790438720532705
45;52;0.07199794526726025
45;53;0.07692056841970112
45;54;0.15484340412456288
46;47;0.23886224210083806
46;48;0.03789486341137083
46;49;0.23807612146791535
46;50;0.2842460575670521
46;51;0.3329806811731054
46;52;0.28253738030060954
46;53;1.7135203132970315E-4
46;54;0.12048915063197879
47;48;0.008722725930283321
47;49;0.15017950719002307
47;50;0.1974465184342487
47;51;0.06183337072511316
47;52;0.22520753217373107
47;53;0.07647283806345624
47;54;0.12546844133569382
48;49;0.06348413181305305
48;50;0.20923325192693393
48;51;0.15879843561474882
48;52;0.2543644700196668
48;53;0.004643744175149086
48;54;0.09533639643161253
49;50;0.21575022224709395
49;51;0.10584499073011486
49;52;0.1365332225362729
49;53;0.04977956066724866
49;54;0.1141579655364904
50;51;0.030857047460650627
50;52;0.20526640181942207
50;53;0.15898257337810837
50;54;0.05948617524945292
51;52;0.10434889870180945
51;53;0.12446477164461765
51;54;0.0644181475154635
52;53;0.16412855282097355
52;54;0.0848140451148451
53;54;0.1346859251260329
1;2;0.14100340466755645
1;3;0.44862233472709584
1;4;0.15861206652382873
1;5;0.21496640318237512
1;6;0.49219031017664605
1;7;0.1458317184060044
1;8;0.3809672928328507
1;9;0.12492130746342522
1;10;0.1851705408223026
1;11;0.5085764451918048
1;12;0.12166526378408386
1;13;0.20323082134051335
